shap_ndvi,shap_population_density,shap_building_density,shap_building_count,shap_road_density,shap_road_count,shap_water_coverage,cell_id,predicted_lst,observed_lst
0.5719704060804198,-1.0656402963885117,-0.012934665344975388,0.04376000063404059,-0.023808432152041637,0.017486834811395544,0.05654155045613064,175,38.60208972122695,39.326359
0.4579049210187946,-1.0462204546275302,-0.0028195390311851493,0.02028497273006027,0.07253661997633548,0.04382701484838498,0.05779821377678655,176,38.61802607182213,39.326359
0.5055985077555863,-0.7212202634021649,-0.070436931176121,-0.07505612768190506,0.0038966468101905493,0.05199836422163686,0.06340943635865354,177,38.77290395601639,38.702724
0.516729763281988,-0.7845172463110119,-0.07476558022064488,-0.03637429173415565,0.002270078644873173,0.05344842094228591,0.06485963651882953,178,38.75636510425265,38.702724
0.7876793405721068,0.42206300709624234,-0.017258433256080504,-0.042508361458337,-0.006386063362747159,-0.008945415030826548,-0.4622173583914318,179,39.6871410392994,38.709995
-1.558937597750375,0.018774036495628987,-0.00435487660624085,-0.009448288056098335,-0.1422411798743018,-0.17800541923208657,0.07481946459607859,182,37.21532046270311,36.406357
-0.8821698210416127,-0.08613245834782754,0.1259632519455562,-0.052454650668897915,-0.12984022113217517,-0.01985574365368684,-1.1011902770201614,183,36.869034403211714,33.960907
-0.2610839056681784,-0.41702874157739706,0.08785549491569918,-0.009845578928918387,-0.04307782068072848,-0.033065695679951705,-4.205778230775452,184,34.13268984473559,33.960907
-0.2671668874216839,-0.4319396140975878,0.08384754192541911,-0.010233798837078156,-0.061638631938398115,-0.055643909302742676,-4.204513386572053,185,34.067425636886384,33.606369
-0.19747312403820183,-0.14166402589836397,0.10933454029404549,-0.008819570866876788,-0.03127877354755811,-0.04821243572176936,-3.860107237822785,186,34.836493695529015,33.606369
-0.6798683635001205,-0.044541227984284504,0.0679371356009322,-0.018614936338502804,0.002130309825834226,-0.08618680687977613,-1.6814755096923217,187,36.57409492416227,36.342728
-1.0539336670610258,0.19641603810845473,0.0026813029383517986,-0.0005304461108668027,0.1127882994411785,0.020293085364549674,-0.31942938597600434,188,37.97299954983512,37.637272
0.33633019151190857,0.4580442475361729,-0.7576034049561211,-0.07837563830334678,-0.05207466277613562,-0.028856337530101816,-0.012544626507157462,189,38.879634092105746,38.379086
0.23698163440844627,-0.25629122760772116,-0.2762198256618806,0.010022912813230655,-0.0387286662911671,-0.10054203774037478,0.07920580360155868,190,38.669142916652596,38.786362
-0.8253237881024611,-0.09809625970638194,-0.07608533645953089,0.17208899580857057,-0.0011914733865332737,0.040753463598848634,0.06397708375442131,191,38.29083700863748,38.786362
-0.7475235706959846,0.719677811358032,0.251770578262543,0.06245996367468965,-0.021525995913787822,0.017631046812912023,0.11648482783359405,192,39.413688984462524,39.482727
-0.7630935671202019,0.8100847498299358,0.25870112728414413,0.050740306535871735,0.010559830994375604,0.09016080138671008,0.12813464887707587,193,39.60000222091842,40.23909
-0.537461262578141,1.2172600741065573,0.14439746873767803,0.02037645682863811,0.17951067695817835,0.09933691074292621,0.11830591679910983,194,40.2564405647254,40.422726
-0.4624619833027714,1.1581223271145895,0.14312063352087648,0.024007920567710145,0.14248774357487626,0.07985952609776303,0.11930805692724475,195,40.21915854763077,40.422726
-0.4091781552040562,1.073343615406597,0.11839527783933322,0.023450155989857446,0.09552201642464304,0.09829956040107271,0.11846992165996283,197,40.13301671564793,40.310001
-0.3786826738525893,0.7872475660138658,0.1271149679337489,-0.0448341504394293,0.20144202119823537,0.04516814313414987,0.10426018455550524,198,39.856430381674016,39.915455
-0.5096304039981107,0.756422277692652,0.13209514315912166,-0.0037079373223712466,-0.03923365861875448,-0.01802484853698717,0.10647920530558887,199,39.43911410081166,39.52272
-0.27238538188457817,-0.08248746206737241,-0.03716098841559486,0.03644852394409237,0.044574285673061334,0.04674291805174528,0.10392774517270185,200,38.85437396360457,39.52272
0.07386252294168738,-0.1415488398013768,-0.1366630115518871,0.008882833699077317,0.0051652706721339375,-0.00986857069964772,0.13010901758155377,201,38.944653545972045,39.41
0.7634258968679289,0.5549176521227449,-0.20510698259559662,-0.02421005081074898,-0.0009147833704750424,-0.043489515501761895,0.12351050396902928,202,40.182847043811655,40.355457
